customerID,actual_churn_label,predicted_probability,risk_score_0_100,risk_band,Contract,InternetService,PaymentMethod,tenure,MonthlyCharges,top_risk_driver_1,top_risk_driver_2,risk_driver_summary_short
2674-MIAHT,No,0.8567,86,Critical,Month-to-month,Fiber optic,Mailed check,4,80.3,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
8510-AWCXC,Yes,0.8564,86,Critical,Month-to-month,Fiber optic,Electronic check,13,100.8,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
2982-VPSGI,Yes,0.8564,86,Critical,Month-to-month,Fiber optic,Electronic check,11,94.0,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
4566-NECEV,No,0.8564,86,Critical,Month-to-month,Fiber optic,Electronic check,5,96.55,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
9330-IJWIO,Yes,0.8557,86,Critical,Month-to-month,Fiber optic,Electronic check,13,100.35,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
4115-NZRKS,No,0.8555,86,Critical,Month-to-month,Fiber optic,Electronic check,7,89.15,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
2516-VQRRV,Yes,0.8552,86,Critical,Month-to-month,Fiber optic,Mailed check,2,75.45,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
9965-YOKZB,Yes,0.855,86,Critical,Month-to-month,Fiber optic,Electronic check,9,83.85,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
7198-GLXTC,Yes,0.8549,85,Critical,Month-to-month,Fiber optic,Electronic check,2,79.0,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
6326-MTTXK,Yes,0.8548,85,Critical,Month-to-month,Fiber optic,Electronic check,8,100.85,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
9061-TIHDA,Yes,0.8547,85,Critical,Month-to-month,Fiber optic,Electronic check,13,95.25,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
1465-VINDH,Yes,0.8546,85,Critical,Month-to-month,Fiber optic,Credit card (automatic),10,102.1,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
9547-ITEFG,No,0.8546,85,Critical,Month-to-month,Fiber optic,Credit card (automatic),9,102.6,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
4086-YQSNZ,Yes,0.8545,85,Critical,Month-to-month,Fiber optic,Electronic check,3,80.4,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
8714-CTZJW,No,0.8545,85,Critical,Month-to-month,Fiber optic,Credit card (automatic),4,82.85,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
8242-SOQUO,No,0.8543,85,Critical,Month-to-month,Fiber optic,Electronic check,5,84.7,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
9134-CEQMF,Yes,0.8542,85,Critical,Month-to-month,Fiber optic,Electronic check,7,89.5,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
0187-QSXOE,No,0.8542,85,Critical,Month-to-month,Fiber optic,Electronic check,7,89.0,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
2612-RRIDN,Yes,0.8542,85,Critical,Month-to-month,Fiber optic,Electronic check,4,81.0,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
8943-URTMR,Yes,0.854,85,Critical,Month-to-month,Fiber optic,Mailed check,2,79.65,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
5698-BQJOH,Yes,0.8539,85,Critical,Month-to-month,Fiber optic,Electronic check,9,94.4,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
8931-GJJIQ,Yes,0.8538,85,Critical,Month-to-month,Fiber optic,Electronic check,9,83.3,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
9565-DJPIB,Yes,0.8538,85,Critical,Month-to-month,Fiber optic,Mailed check,4,89.6,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
4395-PZMSN,No,0.8538,85,Critical,Month-to-month,Fiber optic,Electronic check,5,85.55,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
0325-XBFAC,Yes,0.8538,85,Critical,Month-to-month,Fiber optic,Electronic check,8,94.7,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
1565-RHDJD,Yes,0.8536,85,Critical,Month-to-month,Fiber optic,Bank transfer (automatic),4,84.05,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
8779-QRDMV,Yes,0.8535,85,Critical,Month-to-month,DSL,Electronic check,1,39.65,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
4145-UQXUQ,Yes,0.8534,85,Critical,Month-to-month,Fiber optic,Electronic check,8,92.1,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
7089-IVVAZ,Yes,0.8534,85,Critical,Month-to-month,Fiber optic,Bank transfer (automatic),8,103.35,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
2737-YNGYW,Yes,0.8531,85,Critical,Month-to-month,Fiber optic,Electronic check,2,80.55,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
6432-TWQLB,Yes,0.8529,85,Critical,Month-to-month,Fiber optic,Electronic check,5,85.4,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
5293-WXJAK,Yes,0.8529,85,Critical,Month-to-month,Fiber optic,Bank transfer (automatic),11,104.05,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
6161-UUUTA,Yes,0.8529,85,Critical,Month-to-month,Fiber optic,Electronic check,3,79.9,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
3440-JPSCL,Yes,0.8529,85,Critical,Month-to-month,Fiber optic,Mailed check,6,99.95,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
1678-FYZOW,Yes,0.8529,85,Critical,Month-to-month,Fiber optic,Electronic check,3,79.4,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
1320-HTRDR,Yes,0.8529,85,Critical,Month-to-month,Fiber optic,Electronic check,3,75.5,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
0306-JAELE,Yes,0.8527,85,Critical,Month-to-month,Fiber optic,Electronic check,5,96.1,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
2959-MJHIC,Yes,0.8527,85,Critical,Month-to-month,Fiber optic,Electronic check,4,80.35,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
8168-UQWWF,Yes,0.8525,85,Critical,Month-to-month,Fiber optic,Bank transfer (automatic),11,97.85,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
9741-YLNTD,No,0.8525,85,Critical,Month-to-month,Fiber optic,Bank transfer (automatic),6,87.95,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
1569-TTNYJ,Yes,0.8524,85,Critical,Month-to-month,Fiber optic,Electronic check,5,78.75,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
3138-BKYAV,Yes,0.8523,85,Critical,Month-to-month,Fiber optic,Electronic check,6,85.35,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
2789-HQBOU,No,0.8523,85,Critical,Month-to-month,Fiber optic,Electronic check,3,80.35,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
4749-OJKQU,No,0.8523,85,Critical,Month-to-month,Fiber optic,Electronic check,4,75.65,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
4806-KEXQR,Yes,0.852,85,Critical,Month-to-month,Fiber optic,Electronic check,4,79.9,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
8808-ELEHO,Yes,0.8519,85,Critical,Month-to-month,Fiber optic,Electronic check,8,81.25,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
2984-AFWNC,No,0.8516,85,Critical,Month-to-month,Fiber optic,Electronic check,3,95.4,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
2379-ENZGV,Yes,0.8515,85,Critical,Month-to-month,Fiber optic,Electronic check,6,84.85,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
8752-STIVR,Yes,0.8514,85,Critical,Month-to-month,Fiber optic,Electronic check,4,79.0,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
3217-FZDMN,Yes,0.8513,85,Critical,Month-to-month,Fiber optic,Credit card (automatic),8,94.45,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
1571-SAVHK,Yes,0.8512,85,Critical,Month-to-month,Fiber optic,Mailed check,12,99.95,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
6772-KSATR,Yes,0.8508,85,Critical,Month-to-month,Fiber optic,Electronic check,1,81.7,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
2612-RANWT,Yes,0.8507,85,Critical,Month-to-month,Fiber optic,Bank transfer (automatic),12,100.15,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
6328-ZPBGN,Yes,0.8507,85,Critical,Month-to-month,Fiber optic,Bank transfer (automatic),11,95.15,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
2472-OVKUP,Yes,0.8506,85,Critical,Month-to-month,Fiber optic,Electronic check,6,91.0,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
5159-YFPKQ,Yes,0.8505,85,Critical,Month-to-month,Fiber optic,Electronic check,2,75.8,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
4210-QFJMF,Yes,0.8505,85,Critical,Month-to-month,Fiber optic,Electronic check,4,79.15,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
1342-JPNKI,Yes,0.8504,85,Critical,Month-to-month,Fiber optic,Bank transfer (automatic),10,86.05,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
7209-JCUDS,Yes,0.8504,85,Critical,Month-to-month,Fiber optic,Electronic check,10,94.9,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
1866-OBPNR,No,0.8502,85,Critical,Month-to-month,Fiber optic,Credit card (automatic),1,74.6,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
3398-FSHON,Yes,0.8501,85,Critical,Month-to-month,Fiber optic,Electronic check,12,91.3,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
9734-YWGEX,Yes,0.85,85,Critical,Month-to-month,Fiber optic,Credit card (automatic),9,98.3,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
7903-CMPEY,Yes,0.8499,85,Critical,Month-to-month,Fiber optic,Electronic check,1,80.3,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
3074-GQWYX,Yes,0.8495,85,Critical,Month-to-month,Fiber optic,Bank transfer (automatic),5,75.9,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
6734-GMPVK,No,0.8495,85,Critical,Month-to-month,Fiber optic,Electronic check,5,105.3,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
3992-YWPKO,Yes,0.8494,85,Critical,Month-to-month,Fiber optic,Credit card (automatic),6,109.9,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
6357-JJPQT,No,0.8493,85,Critical,Month-to-month,Fiber optic,Electronic check,3,80.5,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
4285-GYRQC,Yes,0.8491,85,Critical,Month-to-month,Fiber optic,Electronic check,7,86.25,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
6435-SRWBJ,No,0.8489,85,Critical,Month-to-month,Fiber optic,Electronic check,5,82.75,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
7005-CCBKV,Yes,0.8489,85,Critical,Month-to-month,Fiber optic,Electronic check,6,84.4,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
9897-KXHCM,Yes,0.8487,85,Critical,Month-to-month,Fiber optic,Electronic check,3,80.3,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
7563-BIUPC,Yes,0.8484,85,Critical,Month-to-month,Fiber optic,Electronic check,5,80.6,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
9231-ZJYAM,Yes,0.8482,85,Critical,Month-to-month,Fiber optic,Electronic check,4,78.85,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
5569-KGJHX,Yes,0.8482,85,Critical,Month-to-month,Fiber optic,Bank transfer (automatic),9,85.35,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
9095-HFAFX,Yes,0.8482,85,Critical,Month-to-month,Fiber optic,Credit card (automatic),5,81.0,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
6786-OBWQR,No,0.8477,85,Critical,Month-to-month,Fiber optic,Electronic check,5,80.85,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
6060-DRTNL,Yes,0.8477,85,Critical,Month-to-month,Fiber optic,Mailed check,5,84.85,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
2135-DQWAQ,No,0.8475,85,Critical,Month-to-month,Fiber optic,Mailed check,5,85.3,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
8642-GVWRF,Yes,0.8474,85,Critical,Month-to-month,Fiber optic,Bank transfer (automatic),2,79.7,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
4236-XPXAV,Yes,0.8473,85,Critical,Month-to-month,Fiber optic,Mailed check,5,99.15,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
